,test1,test2
0,0.9157337484848485,3.3387788367346944
1,0.9157337484848485,3.3387788367346944
2,0.9157337484848485,3.3387788367346944
3,0.9157337484848485,3.3387788367346944
4,0.9157337484848485,3.3387788367346944
5,0.9157337484848485,3.3387788367346944
6,0.9157337484848485,3.3387788367346944
7,0.9157337484848485,3.3387788367346944
8,0.9157337484848485,3.3387788367346944
9,0.9157337484848485,3.3387788367346944
10,0.9157337484848485,3.3387788367346944
11,0.9157337484848485,3.3387788367346944
12,0.9157337484848485,3.3387788367346944
13,0.9157337484848485,3.3387788367346944
14,0.9157337484848485,3.3387788367346944
15,0.9157337484848485,3.3387788367346944
16,0.9157337484848485,3.3387788367346944
17,0.9157337484848485,3.3387788367346944
18,0.9157337484848485,3.3387788367346944
19,0.9157337484848485,3.3387788367346944
20,0.9157337484848485,3.3387788367346944
21,0.9157337484848485,3.3387788367346944
22,0.9157337484848485,3.3387788367346944
23,0.9157337484848485,3.3387788367346944
24,0.9157337484848485,3.3387788367346944
25,0.9157337484848485,3.3387788367346944
26,0.9157337484848485,3.3387788367346944
27,0.9157337484848485,3.3387788367346944
28,0.9157337484848485,3.3387788367346944
29,0.9157337484848485,3.3387788367346944
30,0.9157337484848485,3.3387788367346944
31,0.9157337484848485,3.3387788367346944
32,0.9157337484848485,3.3387788367346944
33,0.9157337484848485,3.3387788367346944
34,0.9157337484848485,3.3387788367346944
35,0.9157337484848485,3.3387788367346944
36,0.9157337484848485,3.3387788367346944
37,0.9157337484848485,3.3387788367346944
38,0.9157337484848485,3.3387788367346944
39,0.9157337484848485,3.3387788367346944
40,0.9157337484848485,3.3387788367346944
41,0.9157337484848485,3.3387788367346944
42,0.9157337484848485,3.3387788367346944
43,0.9157337484848485,3.3387788367346944
44,0.9157337484848485,3.3387788367346944
45,0.9157337484848485,3.3387788367346944
46,0.9157337484848485,3.3387788367346944
47,0.9157337484848485,3.3387788367346944
48,0.9157337484848485,3.3387788367346944
49,0.9157337484848485,3.3387788367346944
50,0.9157337484848485,3.3387788367346944
51,0.9157337484848485,3.3387788367346944
52,0.9157337484848485,3.3387788367346944
53,0.9157337484848485,3.3387788367346944
54,0.9157337484848485,3.3387788367346944
55,0.9157337484848485,3.3387788367346944
56,0.9157337484848485,3.3387788367346944
57,0.9157337484848485,3.3387788367346944
58,0.9157337484848485,3.3387788367346944
59,0.9157337484848485,3.3387788367346944
60,0.9157337484848485,3.3387788367346944
61,0.9157337484848485,3.3387788367346944
62,0.9157337484848485,3.3387788367346944
63,0.9157337484848485,3.3387788367346944
64,0.9157337484848485,3.3387788367346944
65,0.9157337484848485,3.3387788367346944
66,0.9157337484848485,3.3387788367346944
67,0.9157337484848485,3.3387788367346944
68,0.9157337484848485,3.3387788367346944
69,0.9157337484848485,3.3387788367346944
70,0.9157337484848485,3.3387788367346944
71,0.9157337484848485,3.3387788367346944
72,0.9157337484848485,3.3387788367346944
73,0.9157337484848485,3.3387788367346944
74,0.9157337484848485,3.3387788367346944
75,0.9157337484848485,3.3387788367346944
76,0.9157337484848485,3.3387788367346944
77,0.9157337484848485,3.3387788367346944
78,0.9157337484848485,3.3387788367346944
79,0.9157337484848485,3.3387788367346944
80,0.9157337484848485,3.3387788367346944
81,0.9157337484848485,3.3387788367346944
82,0.9157337484848485,3.3387788367346944
83,0.9157337484848485,3.3387788367346944
84,0.9157337484848485,3.3387788367346944
85,0.9157337484848485,3.3387788367346944
86,0.9157337484848485,3.3387788367346944
87,0.9157337484848485,3.3387788367346944
88,0.9157337484848485,3.3387788367346944
89,0.9157337484848485,3.3387788367346944
90,0.9157337484848485,3.3387788367346944
91,0.9157337484848485,3.3387788367346944
92,0.9157337484848485,3.3387788367346944
93,0.9157337484848485,3.3387788367346944
94,0.9157337484848485,3.3387788367346944
95,0.9157337484848485,3.3387788367346944
96,0.9157337484848485,3.3387788367346944
97,0.9157337484848485,3.3387788367346944
98,0.9157337484848485,3.3387788367346944
99,0.9157337484848485,3.3387788367346944
100,0.9157337484848485,3.3387788367346944
101,0.9157337484848485,3.3387788367346944
102,0.9157337484848485,3.3387788367346944
103,0.9157337484848485,3.3387788367346944
104,0.9157337484848485,3.3387788367346944
105,0.9157337484848485,3.3387788367346944
106,0.9157337484848485,3.3387788367346944
107,0.9157337484848485,3.3387788367346944
108,0.9157337484848485,3.3387788367346944
109,0.9157337484848485,3.3387788367346944
110,0.9157337484848485,3.3387788367346944
111,0.9157337484848485,3.3387788367346944
112,0.9157337484848485,3.3387788367346944
113,0.9157337484848485,3.3387788367346944
114,0.9157337484848485,3.3387788367346944
115,0.9157337484848485,3.3387788367346944
116,0.9157337484848485,3.3387788367346944
117,0.9157337484848485,3.3387788367346944
118,0.9157337484848485,3.3387788367346944
119,0.9157337484848485,3.3387788367346944
120,0.9157337484848485,3.3387788367346944
121,0.9157337484848485,3.3387788367346944
122,0.9157337484848485,3.3387788367346944
123,0.9157337484848485,3.3387788367346944
124,0.9157337484848485,3.3387788367346944
125,0.9157337484848485,3.3387788367346944
126,0.9157337484848485,3.3387788367346944
127,0.9157337484848485,3.3387788367346944
128,0.9157337484848485,3.3387788367346944
129,0.9157337484848485,3.3387788367346944
130,0.9157337484848485,3.3387788367346944
131,0.9157337484848485,3.3387788367346944
132,0.9157337484848485,3.3387788367346944
133,0.9157337484848485,3.3387788367346944
134,0.9157337484848485,3.3387788367346944
135,0.9157337484848485,3.3387788367346944
136,0.9157337484848485,3.3387788367346944
137,0.9157337484848485,3.3387788367346944
138,0.9157337484848485,3.3387788367346944
139,0.9157337484848485,3.3387788367346944
140,0.9157337484848485,3.3387788367346944
141,0.9157337484848485,3.3387788367346944
142,0.9157337484848485,3.3387788367346944
143,0.9157337484848485,3.3387788367346944
144,0.9157337484848485,3.3387788367346944
145,0.9157337484848485,3.3387788367346944
146,0.9157337484848485,3.3387788367346944
147,0.9157337484848485,3.3387788367346944
148,0.9157337484848485,3.3387788367346944
149,0.9157337484848485,3.3387788367346944
150,0.9157337484848485,3.3387788367346944
